id;name;geoid;geoname;value;datetime
1193;Consumption demand;;;23422.164;2019-07-18T02:00:00+02:00
1193;Consumption demand;;;22968.021;2019-07-18T03:00:00+02:00
1193;Consumption demand;;;22726.09;2019-07-18T04:00:00+02:00
1193;Consumption demand;;;23030.445;2019-07-18T05:00:00+02:00
1193;Consumption demand;;;24613.129;2019-07-18T06:00:00+02:00
1193;Consumption demand;;;26598.721;2019-07-18T07:00:00+02:00
1193;Consumption demand;;;28634.644;2019-07-18T08:00:00+02:00
1193;Consumption demand;;;30550.864;2019-07-18T09:00:00+02:00
1193;Consumption demand;;;31682.826;2019-07-18T10:00:00+02:00
1193;Consumption demand;;;32306.274;2019-07-18T11:00:00+02:00
1193;Consumption demand;;;33128.486;2019-07-18T12:00:00+02:00
1193;Consumption demand;;;33618.161;2019-07-18T13:00:00+02:00
1193;Consumption demand;;;33137.684;2019-07-18T14:00:00+02:00
1193;Consumption demand;;;32655.976;2019-07-18T15:00:00+02:00
1193;Consumption demand;;;32696.13;2019-07-18T16:00:00+02:00
1193;Consumption demand;;;32577.608;2019-07-18T17:00:00+02:00
1193;Consumption demand;;;32020.491;2019-07-18T18:00:00+02:00
1193;Consumption demand;;;31538.136;2019-07-18T19:00:00+02:00
1193;Consumption demand;;;30839.732;2019-07-18T20:00:00+02:00
1193;Consumption demand;;;30476.558;2019-07-18T21:00:00+02:00
1193;Consumption demand;;;29765.816;2019-07-18T22:00:00+02:00
1193;Consumption demand;;;27747.575;2019-07-18T23:00:00+02:00
1193;Consumption demand;;;26599.498;2019-07-19T00:00:00+02:00
1193;Consumption demand;;;25063.417;2019-07-19T01:00:00+02:00
1193;Consumption demand;;;23986.663;2019-07-19T02:00:00+02:00
1193;Consumption demand;;;23401.605;2019-07-19T03:00:00+02:00
1193;Consumption demand;;;23110.28;2019-07-19T04:00:00+02:00
1193;Consumption demand;;;23391.242;2019-07-19T05:00:00+02:00
1193;Consumption demand;;;25019.371;2019-07-19T06:00:00+02:00
1193;Consumption demand;;;26890.731;2019-07-19T07:00:00+02:00
1193;Consumption demand;;;29046.372;2019-07-19T08:00:00+02:00
1193;Consumption demand;;;31069.716;2019-07-19T09:00:00+02:00
1193;Consumption demand;;;32336.06;2019-07-19T10:00:00+02:00
1193;Consumption demand;;;32996.161;2019-07-19T11:00:00+02:00
1193;Consumption demand;;;33804.396;2019-07-19T12:00:00+02:00
1193;Consumption demand;;;34319.361;2019-07-19T13:00:00+02:00
1193;Consumption demand;;;33785.807;2019-07-19T14:00:00+02:00
1193;Consumption demand;;;33079.174;2019-07-19T15:00:00+02:00
1193;Consumption demand;;;32860.797;2019-07-19T16:00:00+02:00
1193;Consumption demand;;;32696.921;2019-07-19T17:00:00+02:00
1193;Consumption demand;;;32173.879;2019-07-19T18:00:00+02:00
1193;Consumption demand;;;31649.44;2019-07-19T19:00:00+02:00
1193;Consumption demand;;;30929.172;2019-07-19T20:00:00+02:00
1193;Consumption demand;;;30197.083;2019-07-19T21:00:00+02:00
1193;Consumption demand;;;29284.588;2019-07-19T22:00:00+02:00
1193;Consumption demand;;;27394.854;2019-07-19T23:00:00+02:00
1193;Consumption demand;;;26507.504;2019-07-20T00:00:00+02:00
1193;Consumption demand;;;24961.162;2019-07-20T01:00:00+02:00
1193;Consumption demand;;;23697.18;2019-07-20T02:00:00+02:00
1193;Consumption demand;;;22831.753;2019-07-20T03:00:00+02:00
1193;Consumption demand;;;22463.07;2019-07-20T04:00:00+02:00
1193;Consumption demand;;;22151.156;2019-07-20T05:00:00+02:00
1193;Consumption demand;;;22225.678;2019-07-20T06:00:00+02:00
1193;Consumption demand;;;22407.227;2019-07-20T07:00:00+02:00
1193;Consumption demand;;;23928.861;2019-07-20T08:00:00+02:00
1193;Consumption demand;;;26082.431;2019-07-20T09:00:00+02:00
1193;Consumption demand;;;27956.838;2019-07-20T10:00:00+02:00
1193;Consumption demand;;;28759.435;2019-07-20T11:00:00+02:00
1193;Consumption demand;;;29327.166;2019-07-20T12:00:00+02:00
1193;Consumption demand;;;29745.909;2019-07-20T13:00:00+02:00
1193;Consumption demand;;;29573.177;2019-07-20T14:00:00+02:00
1193;Consumption demand;;;28950.445;2019-07-20T15:00:00+02:00
1193;Consumption demand;;;28477.145;2019-07-20T16:00:00+02:00
1193;Consumption demand;;;28281.047;2019-07-20T17:00:00+02:00
1193;Consumption demand;;;27937.692;2019-07-20T18:00:00+02:00
1193;Consumption demand;;;27865.059;2019-07-20T19:00:00+02:00
1193;Consumption demand;;;27676.952;2019-07-20T20:00:00+02:00
1193;Consumption demand;;;27620.626;2019-07-20T21:00:00+02:00
1193;Consumption demand;;;27293.044;2019-07-20T22:00:00+02:00
1193;Consumption demand;;;25706.078;2019-07-20T23:00:00+02:00
1193;Consumption demand;;;24315.301;2019-07-21T00:00:00+02:00
1193;Consumption demand;;;22877.559;2019-07-21T01:00:00+02:00
1193;Consumption demand;;;21853.943;2019-07-21T02:00:00+02:00
1193;Consumption demand;;;21084.055;2019-07-21T03:00:00+02:00
1193;Consumption demand;;;20655.33;2019-07-21T04:00:00+02:00
1193;Consumption demand;;;20452.089;2019-07-21T05:00:00+02:00
1193;Consumption demand;;;20315.526;2019-07-21T06:00:00+02:00
1193;Consumption demand;;;20054.426;2019-07-21T07:00:00+02:00
1193;Consumption demand;;;20967.093;2019-07-21T08:00:00+02:00
1193;Consumption demand;;;22619.104;2019-07-21T09:00:00+02:00
1193;Consumption demand;;;24006.821;2019-07-21T10:00:00+02:00
1193;Consumption demand;;;25064.878;2019-07-21T11:00:00+02:00
1193;Consumption demand;;;25876.994;2019-07-21T12:00:00+02:00
1193;Consumption demand;;;26689.108;2019-07-21T13:00:00+02:00
1193;Consumption demand;;;27235.44;2019-07-21T14:00:00+02:00
1193;Consumption demand;;;26850.911;2019-07-21T15:00:00+02:00
1193;Consumption demand;;;26448.377;2019-07-21T16:00:00+02:00
1193;Consumption demand;;;26295.437;2019-07-21T17:00:00+02:00
1193;Consumption demand;;;26113.964;2019-07-21T18:00:00+02:00
1193;Consumption demand;;;26254.502;2019-07-21T19:00:00+02:00
1193;Consumption demand;;;26488.474;2019-07-21T20:00:00+02:00
1193;Consumption demand;;;27276.659;2019-07-21T21:00:00+02:00
1193;Consumption demand;;;28200.558;2019-07-21T22:00:00+02:00
1193;Consumption demand;;;26747.271;2019-07-21T23:00:00+02:00
1193;Consumption demand;;;25182.526;2019-07-22T00:00:00+02:00
1193;Consumption demand;;;23658.821;2019-07-22T01:00:00+02:00
1193;Consumption demand;;;22529.101;2019-07-22T02:00:00+02:00
1193;Consumption demand;;;21957.441;2019-07-22T03:00:00+02:00
1193;Consumption demand;;;21741.105;2019-07-22T04:00:00+02:00
1193;Consumption demand;;;22190.33;2019-07-22T05:00:00+02:00
1193;Consumption demand;;;24386.079;2019-07-22T06:00:00+02:00
1193;Consumption demand;;;26541.482;2019-07-22T07:00:00+02:00
1193;Consumption demand;;;29111.04;2019-07-22T08:00:00+02:00
1193;Consumption demand;;;31536.527;2019-07-22T09:00:00+02:00
1193;Consumption demand;;;32882.701;2019-07-22T10:00:00+02:00
1193;Consumption demand;;;33772.634;2019-07-22T11:00:00+02:00
1193;Consumption demand;;;34940.876;2019-07-22T12:00:00+02:00
1193;Consumption demand;;;35534.565;2019-07-22T13:00:00+02:00
1193;Consumption demand;;;35271.733;2019-07-22T14:00:00+02:00
1193;Consumption demand;;;34946.685;2019-07-22T15:00:00+02:00
1193;Consumption demand;;;34925.864;2019-07-22T16:00:00+02:00
1193;Consumption demand;;;34776.385;2019-07-22T17:00:00+02:00
1193;Consumption demand;;;34027.227;2019-07-22T18:00:00+02:00
1193;Consumption demand;;;33373.593;2019-07-22T19:00:00+02:00
1193;Consumption demand;;;32570.692;2019-07-22T20:00:00+02:00
1193;Consumption demand;;;32178.848;2019-07-22T21:00:00+02:00
1193;Consumption demand;;;31256.352;2019-07-22T22:00:00+02:00
1193;Consumption demand;;;29047.815;2019-07-22T23:00:00+02:00
1193;Consumption demand;;;27543.754;2019-07-23T00:00:00+02:00
1193;Consumption demand;;;25838.009;2019-07-23T01:00:00+02:00
1193;Consumption demand;;;24682.019;2019-07-23T02:00:00+02:00
1193;Consumption demand;;;24101.513;2019-07-23T03:00:00+02:00
1193;Consumption demand;;;23768.984;2019-07-23T04:00:00+02:00
1193;Consumption demand;;;24065.389;2019-07-23T05:00:00+02:00
1193;Consumption demand;;;25638.345;2019-07-23T06:00:00+02:00
1193;Consumption demand;;;27657.955;2019-07-23T07:00:00+02:00
1193;Consumption demand;;;29728.12;2019-07-23T08:00:00+02:00
1193;Consumption demand;;;31994.729;2019-07-23T09:00:00+02:00
1193;Consumption demand;;;33470.293;2019-07-23T10:00:00+02:00
1193;Consumption demand;;;34253.279;2019-07-23T11:00:00+02:00
1193;Consumption demand;;;35230.08;2019-07-23T12:00:00+02:00
1193;Consumption demand;;;35938.881;2019-07-23T13:00:00+02:00
1193;Consumption demand;;;35610.857;2019-07-23T14:00:00+02:00
1193;Consumption demand;;;35273.312;2019-07-23T15:00:00+02:00
1193;Consumption demand;;;35258.81;2019-07-23T16:00:00+02:00
1193;Consumption demand;;;35047.413;2019-07-23T17:00:00+02:00
1193;Consumption demand;;;34317.261;2019-07-23T18:00:00+02:00
1193;Consumption demand;;;33534.168;2019-07-23T19:00:00+02:00
1193;Consumption demand;;;32440.95;2019-07-23T20:00:00+02:00
1193;Consumption demand;;;32117.663;2019-07-23T21:00:00+02:00
1193;Consumption demand;;;31152.416;2019-07-23T22:00:00+02:00
1193;Consumption demand;;;28980.18;2019-07-23T23:00:00+02:00
1193;Consumption demand;;;27682.731;2019-07-24T00:00:00+02:00
1193;Consumption demand;;;25998.38;2019-07-24T01:00:00+02:00
1193;Consumption demand;;;24927.192;2019-07-24T02:00:00+02:00
1193;Consumption demand;;;24262.826;2019-07-24T03:00:00+02:00
1193;Consumption demand;;;24000.282;2019-07-24T04:00:00+02:00
1193;Consumption demand;;;24148.591;2019-07-24T05:00:00+02:00
1193;Consumption demand;;;25775.47;2019-07-24T06:00:00+02:00
1193;Consumption demand;;;27547.868;2019-07-24T07:00:00+02:00
1193;Consumption demand;;;29722.658;2019-07-24T08:00:00+02:00
1193;Consumption demand;;;32014.891;2019-07-24T09:00:00+02:00
1193;Consumption demand;;;33357.712;2019-07-24T10:00:00+02:00
1193;Consumption demand;;;34234.359;2019-07-24T11:00:00+02:00
1193;Consumption demand;;;35296.577;2019-07-24T12:00:00+02:00
1193;Consumption demand;;;35904.905;2019-07-24T13:00:00+02:00
1193;Consumption demand;;;35587.44;2019-07-24T14:00:00+02:00
1193;Consumption demand;;;35196.496;2019-07-24T15:00:00+02:00
1193;Consumption demand;;;35096.174;2019-07-24T16:00:00+02:00
1193;Consumption demand;;;34921.994;2019-07-24T17:00:00+02:00
1193;Consumption demand;;;34131.397;2019-07-24T18:00:00+02:00
1193;Consumption demand;;;33485.018;2019-07-24T19:00:00+02:00
1193;Consumption demand;;;32517.968;2019-07-24T20:00:00+02:00
1193;Consumption demand;;;31951.388;2019-07-24T21:00:00+02:00
1193;Consumption demand;;;31117.412;2019-07-24T22:00:00+02:00
1193;Consumption demand;;;29019.512;2019-07-24T23:00:00+02:00
1193;Consumption demand;;;27515.205;2019-07-25T00:00:00+02:00
1193;Consumption demand;;;25769.191;2019-07-25T01:00:00+02:00
1193;Consumption demand;;;24496.224;2019-07-25T02:00:00+02:00
1193;Consumption demand;;;23924.458;2019-07-25T03:00:00+02:00
1193;Consumption demand;;;23529.789;2019-07-25T04:00:00+02:00
1193;Consumption demand;;;23507.14;2019-07-25T05:00:00+02:00
1193;Consumption demand;;;24834.904;2019-07-25T06:00:00+02:00
1193;Consumption demand;;;26423.702;2019-07-25T07:00:00+02:00
1193;Consumption demand;;;28449.329;2019-07-25T08:00:00+02:00
1193;Consumption demand;;;30630.723;2019-07-25T09:00:00+02:00
1193;Consumption demand;;;32056.292;2019-07-25T10:00:00+02:00
1193;Consumption demand;;;32923.325;2019-07-25T11:00:00+02:00
1193;Consumption demand;;;33939.877;2019-07-25T12:00:00+02:00
1193;Consumption demand;;;34604.87;2019-07-25T13:00:00+02:00
1193;Consumption demand;;;34222.649;2019-07-25T14:00:00+02:00
1193;Consumption demand;;;33866.879;2019-07-25T15:00:00+02:00
1193;Consumption demand;;;33867.547;2019-07-25T16:00:00+02:00
1193;Consumption demand;;;33670.511;2019-07-25T17:00:00+02:00
1193;Consumption demand;;;32924.511;2019-07-25T18:00:00+02:00
1193;Consumption demand;;;32111.924;2019-07-25T19:00:00+02:00
1193;Consumption demand;;;31147.085;2019-07-25T20:00:00+02:00
1193;Consumption demand;;;30693.284;2019-07-25T21:00:00+02:00
1193;Consumption demand;;;29918.283;2019-07-25T22:00:00+02:00
1193;Consumption demand;;;27917.463;2019-07-25T23:00:00+02:00
1193;Consumption demand;;;26707.981;2019-07-26T00:00:00+02:00
1193;Consumption demand;;;25039.52;2019-07-26T01:00:00+02:00
1193;Consumption demand;;;23936.722;2019-07-26T02:00:00+02:00
1193;Consumption demand;;;23336.519;2019-07-26T03:00:00+02:00
1193;Consumption demand;;;23077.125;2019-07-26T04:00:00+02:00
1193;Consumption demand;;;23231.161;2019-07-26T05:00:00+02:00
1193;Consumption demand;;;24983.696;2019-07-26T06:00:00+02:00
1193;Consumption demand;;;26724.066;2019-07-26T07:00:00+02:00
1193;Consumption demand;;;28667.759;2019-07-26T08:00:00+02:00
1193;Consumption demand;;;30804.469;2019-07-26T09:00:00+02:00
1193;Consumption demand;;;32088.139;2019-07-26T10:00:00+02:00
1193;Consumption demand;;;32680.716;2019-07-26T11:00:00+02:00
1193;Consumption demand;;;33399.92;2019-07-26T12:00:00+02:00
1193;Consumption demand;;;33792.379;2019-07-26T13:00:00+02:00
1193;Consumption demand;;;32998.279;2019-07-26T14:00:00+02:00
1193;Consumption demand;;;32182.441;2019-07-26T15:00:00+02:00
1193;Consumption demand;;;32073.666;2019-07-26T16:00:00+02:00
1193;Consumption demand;;;31855.636;2019-07-26T17:00:00+02:00
1193;Consumption demand;;;31125.86;2019-07-26T18:00:00+02:00
1193;Consumption demand;;;30490.578;2019-07-26T19:00:00+02:00
1193;Consumption demand;;;29725.063;2019-07-26T20:00:00+02:00
1193;Consumption demand;;;29135.735;2019-07-26T21:00:00+02:00
1193;Consumption demand;;;28120.167;2019-07-26T22:00:00+02:00
1193;Consumption demand;;;26264.47;2019-07-26T23:00:00+02:00
1193;Consumption demand;;;25423.615;2019-07-27T00:00:00+02:00
1193;Consumption demand;;;24062.734;2019-07-27T01:00:00+02:00
1193;Consumption demand;;;22904.166;2019-07-27T02:00:00+02:00
1193;Consumption demand;;;22295.606;2019-07-27T03:00:00+02:00
1193;Consumption demand;;;21808.649;2019-07-27T04:00:00+02:00
1193;Consumption demand;;;21505.473;2019-07-27T05:00:00+02:00
1193;Consumption demand;;;21738.022;2019-07-27T06:00:00+02:00
1193;Consumption demand;;;21908.726;2019-07-27T07:00:00+02:00
1193;Consumption demand;;;23233.905;2019-07-27T08:00:00+02:00
1193;Consumption demand;;;25211.322;2019-07-27T09:00:00+02:00
1193;Consumption demand;;;26687.053;2019-07-27T10:00:00+02:00
1193;Consumption demand;;;27339.376;2019-07-27T11:00:00+02:00
1193;Consumption demand;;;27530.599;2019-07-27T12:00:00+02:00
1193;Consumption demand;;;27837.57;2019-07-27T13:00:00+02:00
1193;Consumption demand;;;27351.14;2019-07-27T14:00:00+02:00
1193;Consumption demand;;;26500.812;2019-07-27T15:00:00+02:00
1193;Consumption demand;;;26052.865;2019-07-27T16:00:00+02:00
1193;Consumption demand;;;25822.87;2019-07-27T17:00:00+02:00
1193;Consumption demand;;;25572.877;2019-07-27T18:00:00+02:00
1193;Consumption demand;;;25604.588;2019-07-27T19:00:00+02:00
1193;Consumption demand;;;25540.65;2019-07-27T20:00:00+02:00
1193;Consumption demand;;;25834.597;2019-07-27T21:00:00+02:00
1193;Consumption demand;;;25469.653;2019-07-27T22:00:00+02:00
1193;Consumption demand;;;23931.619;2019-07-27T23:00:00+02:00
1193;Consumption demand;;;22577.512;2019-07-28T00:00:00+02:00
1193;Consumption demand;;;21334.45;2019-07-28T01:00:00+02:00
1193;Consumption demand;;;20317.533;2019-07-28T02:00:00+02:00
1193;Consumption demand;;;19702.67;2019-07-28T03:00:00+02:00
1193;Consumption demand;;;19328.418;2019-07-28T04:00:00+02:00
1193;Consumption demand;;;19084.383;2019-07-28T05:00:00+02:00
1193;Consumption demand;;;19122.813;2019-07-28T06:00:00+02:00
1193;Consumption demand;;;18875.557;2019-07-28T07:00:00+02:00
1193;Consumption demand;;;19771.214;2019-07-28T08:00:00+02:00
1193;Consumption demand;;;21251.421;2019-07-28T09:00:00+02:00
1193;Consumption demand;;;22587.101;2019-07-28T10:00:00+02:00
1193;Consumption demand;;;23430.236;2019-07-28T11:00:00+02:00
1193;Consumption demand;;;23894.767;2019-07-28T12:00:00+02:00
1193;Consumption demand;;;24392.575;2019-07-28T13:00:00+02:00
1193;Consumption demand;;;24594.13;2019-07-28T14:00:00+02:00
1193;Consumption demand;;;24014.395;2019-07-28T15:00:00+02:00
1193;Consumption demand;;;23522.852;2019-07-28T16:00:00+02:00
1193;Consumption demand;;;23437.738;2019-07-28T17:00:00+02:00
1193;Consumption demand;;;23295.326;2019-07-28T18:00:00+02:00
1193;Consumption demand;;;23443.732;2019-07-28T19:00:00+02:00
1193;Consumption demand;;;23805.035;2019-07-28T20:00:00+02:00
1193;Consumption demand;;;24851.214;2019-07-28T21:00:00+02:00
1193;Consumption demand;;;25684.963;2019-07-28T22:00:00+02:00
1193;Consumption demand;;;24337.173;2019-07-28T23:00:00+02:00
1193;Consumption demand;;;22883.857;2019-07-29T00:00:00+02:00
1193;Consumption demand;;;21545.709;2019-07-29T01:00:00+02:00
1193;Consumption demand;;;20616.433;2019-07-29T02:00:00+02:00
1193;Consumption demand;;;20144.394;2019-07-29T03:00:00+02:00
1193;Consumption demand;;;20067.495;2019-07-29T04:00:00+02:00
1193;Consumption demand;;;20583.606;2019-07-29T05:00:00+02:00
1193;Consumption demand;;;22603.892;2019-07-29T06:00:00+02:00
1193;Consumption demand;;;24665.176;2019-07-29T07:00:00+02:00
1193;Consumption demand;;;26803.894;2019-07-29T08:00:00+02:00
1193;Consumption demand;;;28947.163;2019-07-29T09:00:00+02:00
1193;Consumption demand;;;30236.797;2019-07-29T10:00:00+02:00
1193;Consumption demand;;;30931.737;2019-07-29T11:00:00+02:00
1193;Consumption demand;;;31742.274;2019-07-29T12:00:00+02:00
1193;Consumption demand;;;32232.75;2019-07-29T13:00:00+02:00
1193;Consumption demand;;;31695.219;2019-07-29T14:00:00+02:00
1193;Consumption demand;;;30887.255;2019-07-29T15:00:00+02:00
1193;Consumption demand;;;30854.411;2019-07-29T16:00:00+02:00
1193;Consumption demand;;;30784.676;2019-07-29T17:00:00+02:00
1193;Consumption demand;;;30244.727;2019-07-29T18:00:00+02:00
1193;Consumption demand;;;29755.538;2019-07-29T19:00:00+02:00
1193;Consumption demand;;;29169.22;2019-07-29T20:00:00+02:00
1193;Consumption demand;;;29100.782;2019-07-29T21:00:00+02:00
1193;Consumption demand;;;28161.065;2019-07-29T22:00:00+02:00
1193;Consumption demand;;;26010.414;2019-07-29T23:00:00+02:00
1193;Consumption demand;;;24917.458;2019-07-30T00:00:00+02:00
1193;Consumption demand;;;23482.554;2019-07-30T01:00:00+02:00
1193;Consumption demand;;;22468.401;2019-07-30T02:00:00+02:00
1193;Consumption demand;;;21977.54;2019-07-30T03:00:00+02:00
1193;Consumption demand;;;21745.317;2019-07-30T04:00:00+02:00
1193;Consumption demand;;;22083.259;2019-07-30T05:00:00+02:00
1193;Consumption demand;;;23782.336;2019-07-30T06:00:00+02:00
1193;Consumption demand;;;25574.195;2019-07-30T07:00:00+02:00
1193;Consumption demand;;;27465.467;2019-07-30T08:00:00+02:00
1193;Consumption demand;;;29387.472;2019-07-30T09:00:00+02:00
1193;Consumption demand;;;30549.045;2019-07-30T10:00:00+02:00
1193;Consumption demand;;;31123.928;2019-07-30T11:00:00+02:00
1193;Consumption demand;;;31761.943;2019-07-30T12:00:00+02:00
1193;Consumption demand;;;32116.209;2019-07-30T13:00:00+02:00
1193;Consumption demand;;;31427.63;2019-07-30T14:00:00+02:00
1193;Consumption demand;;;30752.643;2019-07-30T15:00:00+02:00
1193;Consumption demand;;;30676.364;2019-07-30T16:00:00+02:00
1193;Consumption demand;;;30509.879;2019-07-30T17:00:00+02:00
1193;Consumption demand;;;29970.262;2019-07-30T18:00:00+02:00
1193;Consumption demand;;;29489.96;2019-07-30T19:00:00+02:00
1193;Consumption demand;;;28863.162;2019-07-30T20:00:00+02:00
1193;Consumption demand;;;28814.553;2019-07-30T21:00:00+02:00
1193;Consumption demand;;;27945.285;2019-07-30T22:00:00+02:00
1193;Consumption demand;;;25950.512;2019-07-30T23:00:00+02:00
1193;Consumption demand;;;24883.05;2019-07-31T00:00:00+02:00
1193;Consumption demand;;;23433.741;2019-07-31T01:00:00+02:00
1193;Consumption demand;;;22412.041;2019-07-31T02:00:00+02:00
1193;Consumption demand;;;21949.936;2019-07-31T03:00:00+02:00
1193;Consumption demand;;;21675.597;2019-07-31T04:00:00+02:00
1193;Consumption demand;;;22010.159;2019-07-31T05:00:00+02:00
1193;Consumption demand;;;23610.794;2019-07-31T06:00:00+02:00
1193;Consumption demand;;;25236.932;2019-07-31T07:00:00+02:00
1193;Consumption demand;;;26913.729;2019-07-31T08:00:00+02:00
1193;Consumption demand;;;28791.045;2019-07-31T09:00:00+02:00
1193;Consumption demand;;;29827.117;2019-07-31T10:00:00+02:00
1193;Consumption demand;;;30471.764;2019-07-31T11:00:00+02:00
1193;Consumption demand;;;31137.061;2019-07-31T12:00:00+02:00
1193;Consumption demand;;;31487.719;2019-07-31T13:00:00+02:00
1193;Consumption demand;;;30845.661;2019-07-31T14:00:00+02:00
1193;Consumption demand;;;30239.065;2019-07-31T15:00:00+02:00
1193;Consumption demand;;;30222.783;2019-07-31T16:00:00+02:00
1193;Consumption demand;;;30222.112;2019-07-31T17:00:00+02:00
1193;Consumption demand;;;29796.123;2019-07-31T18:00:00+02:00
1193;Consumption demand;;;29324.204;2019-07-31T19:00:00+02:00
1193;Consumption demand;;;28675.578;2019-07-31T20:00:00+02:00
1193;Consumption demand;;;28598.485;2019-07-31T21:00:00+02:00
1193;Consumption demand;;;27769.381;2019-07-31T22:00:00+02:00
1193;Consumption demand;;;25712.979;2019-07-31T23:00:00+02:00
1193;Consumption demand;;;24967.218;2019-08-01T00:00:00+02:00
1193;Consumption demand;;;23667.421;2019-08-01T01:00:00+02:00
1193;Consumption demand;;;22618.05;2019-08-01T02:00:00+02:00
1193;Consumption demand;;;22124.975;2019-08-01T03:00:00+02:00
1193;Consumption demand;;;21868.591;2019-08-01T04:00:00+02:00
1193;Consumption demand;;;22194.158;2019-08-01T05:00:00+02:00
1193;Consumption demand;;;23982.04;2019-08-01T06:00:00+02:00
1193;Consumption demand;;;25733.309;2019-08-01T07:00:00+02:00
1193;Consumption demand;;;27828.567;2019-08-01T08:00:00+02:00
1193;Consumption demand;;;29811.471;2019-08-01T09:00:00+02:00
1193;Consumption demand;;;30927.344;2019-08-01T10:00:00+02:00
1193;Consumption demand;;;31621.616;2019-08-01T11:00:00+02:00
1193;Consumption demand;;;32432.359;2019-08-01T12:00:00+02:00
1193;Consumption demand;;;32885.629;2019-08-01T13:00:00+02:00
1193;Consumption demand;;;32248.769;2019-08-01T14:00:00+02:00
1193;Consumption demand;;;31557.961;2019-08-01T15:00:00+02:00
1193;Consumption demand;;;31422.842;2019-08-01T16:00:00+02:00
1193;Consumption demand;;;31456.194;2019-08-01T17:00:00+02:00
1193;Consumption demand;;;31006.201;2019-08-01T18:00:00+02:00
1193;Consumption demand;;;30370.393;2019-08-01T19:00:00+02:00
1193;Consumption demand;;;29793.198;2019-08-01T20:00:00+02:00
1193;Consumption demand;;;29869.145;2019-08-01T21:00:00+02:00
1193;Consumption demand;;;28728.496;2019-08-01T22:00:00+02:00
1193;Consumption demand;;;26781.205;2019-08-01T23:00:00+02:00
1193;Consumption demand;;;25275.766;2019-08-02T00:00:00+02:00
1193;Consumption demand;;;23843.413;2019-08-02T01:00:00+02:00
1193;Consumption demand;;;22818.748;2019-08-02T02:00:00+02:00
1193;Consumption demand;;;22277.111;2019-08-02T03:00:00+02:00
1193;Consumption demand;;;21995.879;2019-08-02T04:00:00+02:00
1193;Consumption demand;;;22288.888;2019-08-02T05:00:00+02:00
1193;Consumption demand;;;23889.425;2019-08-02T06:00:00+02:00
1193;Consumption demand;;;25422.94;2019-08-02T07:00:00+02:00
1193;Consumption demand;;;27551.991;2019-08-02T08:00:00+02:00
1193;Consumption demand;;;29462.2;2019-08-02T09:00:00+02:00
1193;Consumption demand;;;30727.583;2019-08-02T10:00:00+02:00
1193;Consumption demand;;;31654.785;2019-08-02T11:00:00+02:00
1193;Consumption demand;;;32374.561;2019-08-02T12:00:00+02:00
1193;Consumption demand;;;32688.817;2019-08-02T13:00:00+02:00
1193;Consumption demand;;;32007.265;2019-08-02T14:00:00+02:00
1193;Consumption demand;;;31188.627;2019-08-02T15:00:00+02:00
1193;Consumption demand;;;30949.945;2019-08-02T16:00:00+02:00
1193;Consumption demand;;;30825.631;2019-08-02T17:00:00+02:00
1193;Consumption demand;;;30527.49;2019-08-02T18:00:00+02:00
1193;Consumption demand;;;29972.526;2019-08-02T19:00:00+02:00
1193;Consumption demand;;;29284.111;2019-08-02T20:00:00+02:00
1193;Consumption demand;;;29271.596;2019-08-02T21:00:00+02:00
1193;Consumption demand;;;28122.855;2019-08-02T22:00:00+02:00
1193;Consumption demand;;;26252.49;2019-08-02T23:00:00+02:00
1193;Consumption demand;;;24869.132;2019-08-03T00:00:00+02:00
1193;Consumption demand;;;23428.651;2019-08-03T01:00:00+02:00
1193;Consumption demand;;;22266.029;2019-08-03T02:00:00+02:00
1193;Consumption demand;;;21538.675;2019-08-03T03:00:00+02:00
1193;Consumption demand;;;21070.96;2019-08-03T04:00:00+02:00
1193;Consumption demand;;;20828.32;2019-08-03T05:00:00+02:00
1193;Consumption demand;;;21095.435;2019-08-03T06:00:00+02:00
1193;Consumption demand;;;21277.547;2019-08-03T07:00:00+02:00
1193;Consumption demand;;;22583.986;2019-08-03T08:00:00+02:00
1193;Consumption demand;;;24626.846;2019-08-03T09:00:00+02:00
1193;Consumption demand;;;26267.915;2019-08-03T10:00:00+02:00
1193;Consumption demand;;;27081.445;2019-08-03T11:00:00+02:00
1193;Consumption demand;;;27706.475;2019-08-03T12:00:00+02:00
1193;Consumption demand;;;28145.916;2019-08-03T13:00:00+02:00
1193;Consumption demand;;;28104.763;2019-08-03T14:00:00+02:00
1193;Consumption demand;;;27452.632;2019-08-03T15:00:00+02:00
1193;Consumption demand;;;27004.515;2019-08-03T16:00:00+02:00
1193;Consumption demand;;;26778.548;2019-08-03T17:00:00+02:00
1193;Consumption demand;;;26506.786;2019-08-03T18:00:00+02:00
1193;Consumption demand;;;26366.974;2019-08-03T19:00:00+02:00
1193;Consumption demand;;;26153.931;2019-08-03T20:00:00+02:00
1193;Consumption demand;;;26802.006;2019-08-03T21:00:00+02:00
1193;Consumption demand;;;26102.42;2019-08-03T22:00:00+02:00
1193;Consumption demand;;;24456.373;2019-08-03T23:00:00+02:00
1193;Consumption demand;;;23057.144;2019-08-04T00:00:00+02:00
1193;Consumption demand;;;21803.637;2019-08-04T01:00:00+02:00
1193;Consumption demand;;;20753.377;2019-08-04T02:00:00+02:00
1193;Consumption demand;;;20108.219;2019-08-04T03:00:00+02:00
1193;Consumption demand;;;19650.497;2019-08-04T04:00:00+02:00
